date,equity
2022-06-20,1013341.9600000002
2022-06-21,1013341.9600000002
2022-06-22,1013341.9600000002
2022-06-23,1013341.9600000002
2022-06-24,1013341.9600000002
2022-06-27,1013341.9600000002
2022-06-28,1013341.9600000002
2022-06-29,1013341.9600000002
2022-06-30,1013341.9600000002
2022-07-01,1013341.9600000002
2022-07-04,1013341.9600000002
2022-07-05,1013012.9600000002
2022-07-06,1024388.7100000002
2022-07-07,1028734.2100000002
2022-07-08,1028734.2100000002
2022-07-11,1028734.2100000002
2022-07-12,1028734.2100000002
2022-07-13,1028734.2100000002
2022-07-14,1028734.2100000002
2022-07-15,1028734.2100000002
2022-07-18,1028588.3100000002
2022-07-19,1029171.9100000001
2022-07-20,1030630.9100000001
2022-07-21,1030812.9600000002
2022-07-22,1031408.1100000002
2022-07-25,1029997.2100000002
2022-07-26,1027174.2100000002
2022-07-27,1029392.8100000002
2022-07-28,1031538.3100000002
2022-07-29,1037446.0100000001
2022-08-01,1042277.9600000002
2022-08-02,1041816.4100000001
2022-08-03,1040286.9600000002
2022-08-04,1041029.0600000002
2022-08-05,1041979.3100000002
2022-08-08,1043309.6600000001
2022-08-10,1043029.1100000001
2022-08-11,1042545.8600000001
2022-08-12,1041731.9600000002
2022-08-16,1050609.56
2022-08-17,1054863.9100000001
2022-08-18,1060082.9600000002
2022-08-19,1062876.36
2022-08-22,1062876.36
2022-08-23,1062876.36
2022-08-24,1062486.36
2022-08-25,1064631.36
2022-08-26,1066776.36
2022-08-29,1064972.61
2022-08-30,1071102.1600000001
2022-09-01,1070671.31
2022-09-02,1066720.36
2022-09-05,1066040.06
2022-09-06,1071700.9100000001
2022-09-07,1070580.11
2022-09-08,1073618.2600000002
2022-09-09,1072394.7600000002
2022-09-12,1073630.86
2022-09-13,1073507.06
2022-09-14,1070502.2600000002
2022-09-15,1068495.9600000002
2022-09-16,1065423.1600000001
2022-09-19,1066491.9600000002
2022-09-20,1073741.21
2022-09-21,1072646.21
2022-09-22,1075849.2600000002
2022-09-23,1072976.86
2022-09-26,1067900.06
2022-09-27,1069581.2600000002
2022-09-28,1071312.06
2022-09-29,1066204.1600000001
2022-09-30,1066347.4600000002
2022-10-03,1061805.06
2022-10-04,1061805.06
2022-10-06,1061805.06
2022-10-07,1061805.06
2022-10-10,1061805.06
2022-10-11,1061805.06
2022-10-12,1061805.06
2022-10-13,1061805.06
2022-10-14,1061805.06
2022-10-17,1061805.06
2022-10-18,1061805.06
2022-10-19,1061805.06
2022-10-20,1061805.06
2022-10-21,1061805.06
2022-10-24,1061805.06
2022-10-25,1061805.06
2022-10-27,1061805.06
2022-10-28,1061805.06
2022-10-31,1061805.06
2022-11-01,1061805.06
2022-11-02,1061805.06
2022-11-03,1061805.06
2022-11-04,1061554.96
2022-11-07,1062850.56
2022-11-09,1059160.56
2022-11-10,1057409.86
2022-11-11,1057409.86
2022-11-14,1057409.86
2022-11-15,1057409.86
2022-11-16,1057409.86
2022-11-17,1057409.86
2022-11-18,1057409.86
2022-11-21,1057409.86
2022-11-22,1057409.86
2022-11-23,1055256.61
2022-11-24,1054953.56
2022-11-25,1052098.5100000002
2022-11-28,1056484.7600000002
2022-11-29,1054140.11
2022-11-30,1059416.2600000002
2022-12-01,1060309.4600000002
2022-12-02,1058297.56
2022-12-05,1059480.81
2022-12-06,1054335.11
2022-12-07,1050729.81
2022-12-08,1052973.06
2022-12-09,1048342.6600000001
2022-12-12,1049074.06
2022-12-13,1053154.9100000001
2022-12-14,1056024.0100000002
2022-12-15,1050541.4100000001
2022-12-16,1051214.0100000002
2022-12-19,1053827.11
2022-12-20,1053221.36
2022-12-21,1048062.6100000001
2022-12-22,1047153.4600000002
2022-12-23,1043927.3600000001
2022-12-26,1043119.9100000001
2022-12-27,1046682.9100000001
2022-12-28,1044544.0600000002
2022-12-29,1042867.6100000001
2022-12-30,1045084.1600000001
2023-01-02,1049936.11
2023-01-03,1051450.6600000001
2023-01-04,1047458.9600000002
2023-01-05,1049568.36
2023-01-06,1042095.2100000002
2023-01-09,1054543.4100000001
2023-01-10,1044014.06
2023-01-11,1048815.06
2023-01-12,1049264.31
2023-01-13,1052854.4100000001
2023-01-16,1053830.21
2023-01-17,1046020.4100000001
2023-01-18,1042818.6100000001
2023-01-19,1042806.31
2023-01-20,1040234.8600000001
2023-01-23,1036025.3600000001
2023-01-24,1031341.7600000001
2023-01-25,1026762.8100000002
2023-01-27,1020831.6600000001
2023-01-30,1019741.1100000001
2023-01-31,1024836.4100000001
2023-02-01,1021322.4100000001
2023-02-02,1019038.3100000002
2023-02-03,1021385.1600000001
2023-02-06,1020619.6100000001
2023-02-07,1019326.9600000001
2023-02-08,1022188.3600000001
2023-02-09,1022376.6100000001
