symbol,entry_date,exit_date,reason,sector,ret_pct,pnl,holding_days,entry_rsi,entry_atr_pct,entry_mom_3m,entry_pct_52w_high,entry_vol_expansion,entry_month,entry_dow,win
VBL,2022-05-02,2022-05-19,rebalance,NIFTY FMCG,-3.937542430414132,-7168.800000000014,17,65.40303651946147,4.673296755791833,20.819536423841043,1.0,1.6470033163026798,5,Monday,False
SIEMENS,2022-05-18,2022-05-19,rebalance,NIFTY ENERGY,-2.3653932082216333,-2625.7000000000085,1,54.412200037039376,3.2164930305971318,1.9166378016395313,0.9331561254006724,1.2665404081647103,5,Wednesday,False
POLYCAB,2022-05-17,2022-05-23,rebalance,,-2.301102531596944,-2635.600000000004,6,59.609942380231296,3.6604382661068233,-0.5009145327568909,0.9486861766099347,1.4078377817503378,5,Tuesday,False
PATANJALI,2022-05-18,2022-05-24,rebalance,NIFTY FMCG,-7.4747474747474785,-12609.60000000001,6,64.99341938610593,7.0800737671655565,8.921161825726154,0.9016393442622951,1.7071469407642055,5,Wednesday,False
KEI,2022-05-19,2022-05-25,rebalance,NIFTY EV,-8.654831700217292,-10343.899999999996,6,54.72234760484208,5.1696198512558045,-12.214630894850863,0.95374208180183,0.803596845578627,5,Thursday,False
BDL,2022-05-23,2022-05-25,rebalance,NIFTY IND DEFENCE,-8.449792960662517,-9468.499999999993,2,63.049245302775326,6.282515720089715,25.500910746812377,0.9035426166257453,0.8506826549682733,5,Monday,False
VBL,2022-05-24,2022-05-25,rebalance,NIFTY FMCG,-4.1244083840432655,-6435.499999999994,1,57.60300381198021,4.339404161950629,17.928286852589647,0.9993243243243244,1.579922975584162,5,Tuesday,False
BAJAJ-AUTO,2022-05-17,2022-06-01,rebalance,NIFTY AUTO,-0.6163539241199834,-742.5,15,56.39277960168602,2.8797514432987463,0.24316978972964698,0.8714490331821437,1.2498979098948084,5,Tuesday,False
MARICO,2022-05-25,2022-06-01,rebalance,NIFTY FMCG,-0.2970486776542658,-323.9499999999905,7,53.36569987434685,3.039808044657313,1.0612638687891973,0.8929579875074868,0.9595747999685075,5,Wednesday,False
ADANIPOWER,2022-05-13,2022-06-02,rebalance,NIFTY COMMODITIES,15.897939156035324,26462.699999999983,20,53.399600147785485,6.756300334882291,135.95959595959596,0.8512949039264829,0.5400769919430665,5,Friday,True
SIEMENS,2022-05-25,2022-06-03,rebalance,NIFTY ENERGY,0.0895054822107832,128.0000000000109,9,52.152033717593355,3.1505397317589328,-0.7181079657304412,0.9316967659552289,1.308099503517512,5,Wednesday,True
EICHERMOT,2022-05-17,2022-06-06,rebalance,NIFTY AUTO,-1.9802711789263627,-3323.1999999999944,20,63.985135388759595,3.4627049851461535,1.9369949148608567,0.9234732173319685,1.018494534026362,5,Tuesday,False
BRITANNIA,2022-05-25,2022-06-06,rebalance,NIFTY FMCG,-1.0121159246659015,-1356.7500000000082,12,63.89641630324047,2.8048179537221225,5.0670917617197775,0.8526502109500025,1.1881378986553064,5,Wednesday,False
ADANIPOWER,2022-06-06,2022-06-07,rebalance,NIFTY COMMODITIES,-2.263202011735121,-3721.950000000004,1,53.25217133568768,6.301394468474454,52.40761478163493,0.8765613519470977,0.5942629942741381,6,Monday,False
ITC,2022-05-18,2022-06-08,rebalance,NIFTY FMCG,0.4318181818181665,488.29999999999416,21,58.24492456855422,2.6484802114218087,0.9095260890378265,0.9876543209876543,0.8074606725945296,5,Wednesday,True
PETRONET,2022-05-18,2022-06-10,rebalance,NIFTY OIL AND GAS,-1.0434360592089351,-1176.0500000000031,23,66.83792247729335,2.851693508798911,9.153952843273228,0.8964542092669133,1.1042587891655595,5,Wednesday,False
ASHOKLEY,2022-06-02,2022-06-13,stop,NIFTY AUTO,-7.2975120286535855,-12192.85094025108,11,66.80685289771499,3.648756014326794,5.414012738853513,0.9415760869565217,1.0826363070364315,6,Thursday,False
BEL,2022-06-01,2022-06-13,rebalance,NIFTY IND DEFENCE,-4.326630103595363,-4852.849999999996,12,63.97624432584193,3.4807784123929326,-5.510331872260476,0.9652941176470587,0.6233230041370218,6,Wednesday,False
BAJAJ-AUTO,2022-06-08,2022-06-14,rebalance,NIFTY AUTO,-2.972571274152147,-3300.0,6,53.720474884635465,2.8832771407079107,1.7101205494813643,0.8885820626725898,1.1538460499268812,6,Wednesday,False
KEI,2022-06-13,2022-06-14,rebalance,NIFTY EV,-1.4304907926973809,-2208.199999999989,1,53.74635870849881,4.613773671207869,8.895127163028448,0.9608170703925886,0.9522456307185888,6,Monday,False
TATAELXSI,2022-05-19,2022-06-15,rebalance,NIFTY MS IT TELCM,-1.2328269684682036,-2037.0000000000075,27,57.25545867557494,5.011924499242377,-23.80609816833601,0.9143378894361132,1.298914426583408,5,Thursday,False
COALINDIA,2022-06-07,2022-06-15,rebalance,NIFTY ENERGY,-3.8064165307232223,-6118.0,8,61.29818810531492,3.290016929077454,1.8429259994329428,0.9545808460939528,0.8615956315619203,6,Tuesday,False
CONCOR,2022-06-14,2022-06-15,rebalance,,-1.486158329286058,-1591.1999999999953,1,52.15751600996017,3.744793832251541,-2.869607367910809,0.8660721796921006,1.3409039436471084,6,Tuesday,False
OIL,2022-06-06,2022-06-16,stop,NIFTY OIL AND GAS,-7.625628507405269,-10110.23747738783,10,73.55095527954816,4.509247195486702,-3.47714101738571,1.0,1.1202704729576982,6,Monday,False
HAL,2022-05-18,2022-06-16,rebalance,NIFTY IND DEFENCE,6.906603212373574,8591.399999999994,29,63.82783040432816,3.5487257843986284,11.6289073702323,0.9672036823935558,0.8449155331440418,5,Wednesday,True
EICHERMOT,2022-06-10,2022-06-16,rebalance,NIFTY AUTO,-2.224597747756052,-2534.699999999996,6,56.665923463082066,2.866813349838944,1.2728644163680913,0.9255714773114978,1.205651702618696,6,Friday,False
SIEMENS,2022-06-13,2022-06-16,rebalance,NIFTY ENERGY,-1.6810427976961415,-1799.5,3,53.752105926902345,2.682688890405055,0.9958482944344649,0.9456388606572329,0.7660615632528861,6,Monday,False
BEL,2022-06-14,2022-06-16,rebalance,NIFTY IND DEFENCE,-3.729024238657552,-5739.0,2,54.27964632523468,3.2566607981167284,0.0,0.9464705882352942,0.6645527826701614,6,Tuesday,False
KEI,2022-06-15,2022-06-16,rebalance,NIFTY EV,-1.6485917451237395,-2635.25,1,52.56426781041237,4.4988253636845466,7.430954051934102,0.9557673323714785,1.0120617536293606,6,Wednesday,False
OIL,2022-06-16,2022-06-17,rebalance,NIFTY OIL AND GAS,-3.878822197055487,-6075.949999999995,1,54.13491124350056,5.8795706799377285,28.701298701298693,0.8823382463152635,1.9330068754932437,6,Thursday,False
BDL,2022-06-01,2022-06-20,stop,NIFTY IND DEFENCE,-12.06343335699528,-14079.058151165513,19,65.382134579543,6.031716678497637,-1.2147444847807942,0.9508944230094704,0.931271721612974,6,Wednesday,False
HAL,2022-06-17,2022-06-20,stop,NIFTY IND DEFENCE,-7.798741192739933,-12142.12532017736,3,60.924182909110755,3.899370596369965,15.964224454790488,1.0,1.0912698301514034,6,Friday,False
VBL,2022-06-03,2022-06-21,rebalance,NIFTY FMCG,0.7157464212679043,1030.050000000011,18,53.49035108124265,4.714462130266498,10.746951219512212,0.9657669519420671,1.1869222647436248,6,Friday,True
BAJAJ-AUTO,2022-06-27,2022-06-30,rebalance,NIFTY AUTO,-4.009559214020175,-4077.0,3,59.20481700636918,2.9319556440920285,1.3216491883350168,0.9135233474833232,1.452001814714419,6,Monday,False
TORNTPHARM,2022-06-21,2022-07-07,rebalance,NIFTY PHARMA,4.42343108088965,6682.150000000005,16,54.77006337465293,2.6069196630701374,0.8093106535362438,0.8612737920937042,1.4514340410227486,6,Tuesday,True
ASHOKLEY,2022-06-23,2022-07-14,rebalance,NIFTY AUTO,1.5590200445434466,2381.400000000026,21,57.70681842532458,3.6885227705315744,5.396290050590213,0.9150815217391304,0.9546125074946363,6,Thursday,True
PHOENIXLTD,2022-06-23,2022-07-20,rebalance,NIFTY REALTY,5.634544497103722,8570.699999999975,27,58.15566926298258,5.126580146121249,-3.6708860759493533,0.9764332847716171,0.984137072561917,6,Thursday,True
HEROMOTOCO,2022-06-28,2022-07-25,rebalance,NIFTY AUTO,2.7042610851640614,1266.3000000000063,27,64.70870254495414,3.0362773568060346,1.2436465880826253,0.9377805014329229,0.7987311715318929,6,Tuesday,True
TIINDIA,2022-06-28,2022-08-02,stop,NIFTY AUTO,13.610887163067796,14322.464343952985,35,67.47815281473066,3.7445310678693993,-14.032705099778276,0.8879550402511266,0.983866742424833,6,Tuesday,True
SIEMENS,2022-06-30,2022-08-03,stop,NIFTY ENERGY,8.502219292891766,8412.74193705337,34,55.972358276238516,2.7093205806747402,2.693505594647605,0.9530920178250333,0.7921072162430067,6,Thursday,True
BRITANNIA,2022-07-20,2022-08-03,rebalance,NIFTY FMCG,-1.522869158634388,-2448.600000000008,14,64.85783428304796,2.293513966227507,4.919325317489354,0.9282527520488822,1.0155212381977559,7,Wednesday,False
VBL,2022-06-22,2022-08-22,stop,NIFTY FMCG,25.03139771999221,38146.498429791245,61,52.30671473735812,4.269076873878192,8.29318651066757,0.9513822688274547,1.005911582706184,6,Wednesday,True
BDL,2022-08-02,2022-08-22,rebalance,NIFTY IND DEFENCE,-5.324952561669837,-6353.350000000013,20,72.4643368186573,3.822043492732039,-10.426782519805776,0.9858529171051095,0.7044416686582615,8,Tuesday,False
TIINDIA,2022-08-03,2022-08-22,rebalance,NIFTY AUTO,-0.2031512059150197,-236.50000000001,19,60.812964505555016,4.3089682237360165,35.62719171251165,0.9350193263390393,1.620797452586616,8,Wednesday,False
HINDUNILVR,2022-07-07,2022-08-23,rebalance,NIFTY FMCG,4.844416587476497,7547.4000000000115,47,68.70689448387552,2.5892781314177196,-1.499194100373158,0.8792867428754289,1.0222540718290163,7,Thursday,True
BDL,2022-08-23,2022-08-24,rebalance,NIFTY IND DEFENCE,-0.7149901380670731,-1165.8000000000138,1,51.90002758428863,4.441652672555843,27.72781774580335,0.9174394933273016,1.084714040821972,8,Tuesday,False
CGPOWER,2022-06-24,2022-08-26,rebalance,NIFTY ENERGY,21.785484085624752,33393.400000000016,63,61.70042488151828,3.73719673642168,-2.1139166177334245,0.8770607630711257,0.5932327841763408,6,Friday,True
PIIND,2022-08-22,2022-09-06,rebalance,,-3.369340041432378,-4098.599999999997,15,69.3324879518571,2.7749789048506313,30.918148075796047,0.9660910338517841,1.227177953093876,8,Monday,False
COALINDIA,2022-08-22,2022-09-09,rebalance,NIFTY ENERGY,8.83148831488314,10644.349999999991,18,63.129114966366615,2.4530202766838647,19.45007235890015,0.9792821006986268,0.986100957436295,8,Monday,True
ADANIENSOL,2022-07-14,2022-09-21,rebalance,NIFTY COMMODITIES,33.80232940484225,51759.8,69,76.11967379621451,5.062688637981471,14.803780084726048,1.0,1.0310526538440872,7,Thursday,True
BEL,2022-07-25,2022-09-23,rebalance,NIFTY IND DEFENCE,17.481242800232046,9537.600000000006,60,75.4029596281934,2.8289052673774626,4.497843499691911,1.0,1.3404756910745184,7,Monday,True
BANKBARODA,2022-08-26,2022-09-23,rebalance,NIFTY PSU BANK,3.495575221238933,6402.950000000004,28,66.31544804979103,3.3501286622765463,22.790697674418592,1.0,1.1319382038289625,8,Friday,True
HAL,2022-08-03,2022-09-26,stop,NIFTY IND DEFENCE,18.149044397254176,27011.25,54,71.74584515554479,2.6720321820339934,4.308536388575135,0.9885276313220074,0.9757386464409454,8,Wednesday,True
ADANIPORTS,2022-09-09,2022-09-26,stop,NIFTY MOBILITY,-1.5320022763875674,-2000.586620652577,17,75.49871400826825,2.790213079658348,13.744993324432574,0.997086311159978,1.6447633693895733,9,Friday,False
BDL,2022-09-21,2022-09-26,stop,NIFTY IND DEFENCE,-8.095249980739894,-16439.87413713648,5,68.00757710151461,4.0476249903699495,6.553338260655339,0.9797872340425532,1.5152435682362038,9,Wednesday,False
EICHERMOT,2022-06-23,2022-09-26,rebalance,NIFTY AUTO,24.70690480835742,37611.0,95,62.63015281527801,2.943937863048627,8.997144089909792,0.9618048447628796,0.93583858568448,6,Thursday,True
VBL,2022-08-24,2022-09-27,stop,NIFTY FMCG,1.6331052593704376,2643.458490185149,34,62.41059906813164,4.301718652856968,31.87022900763361,0.9903938520653218,1.3553891760993246,8,Wednesday,True
TIINDIA,2022-09-23,2022-09-27,stop,NIFTY AUTO,-7.739317590243189,-9432.92793715129,4,71.44554890438157,3.9075513295871813,23.478072706289677,1.0,1.2321280928477159,9,Friday,False
AMBUJACEM,2022-09-23,2022-09-27,stop,,-9.079081054567617,-12193.037893284796,4,68.3661896038657,4.539540527283809,36.458470883401574,0.9390615478366849,2.1754495988637763,9,Friday,False
ITC,2022-06-27,2022-09-28,stop,NIFTY FMCG,22.009584301723397,22800.300627347115,93,54.56084586591676,2.0850814477474575,0.39188566159520377,0.9642702468601126,0.6256531174644769,6,Monday,True
CGPOWER,2022-09-26,2022-09-28,rebalance,NIFTY ENERGY,-5.310093230644508,-9143.799999999996,2,59.817738274694065,3.541834196722562,3.447532859297575,0.9426824608330149,1.2819356067197583,9,Monday,False
BAJAJHLDNG,2022-09-26,2022-09-29,stop,NIFTY FINSEREXBNK,-7.311566892566191,-13841.073967169725,3,65.60153462014495,3.6557834462830945,30.301940028593876,0.9463212188652572,1.8100632807590282,9,Monday,False
ASIANPAINT,2022-09-28,2022-09-29,stop,,-4.751437754035526,-5938.002425756431,1,65.79287614915941,2.375718877017763,-3.3924407726186656,0.9984201549087045,0.8259974862791182,9,Wednesday,False
HINDUNILVR,2022-09-26,2022-10-03,rebalance,NIFTY FMCG,-1.4301554189923182,-2739.600000000013,7,59.17353087278826,2.1206092478976735,-1.793363413101834,0.9554857245465973,0.96346550438322,9,Monday,False
EICHERMOT,2022-09-27,2022-10-03,rebalance,NIFTY AUTO,-3.0023385752895315,-4288.000000000011,6,55.2206205708273,3.1308323525984965,17.984296522347254,0.9524641547182394,0.889402654747153,9,Tuesday,False
AMBUJACEM,2022-09-27,2022-10-03,rebalance,,-3.112917616734423,-4003.500000000012,6,56.86712886903144,5.48442630738087,50.64918032786885,0.8781230956733699,2.1666415942484574,9,Tuesday,False
MARICO,2022-09-28,2022-10-03,rebalance,NIFTY FMCG,-3.270003653635367,-5352.099999999993,5,60.543308031975116,2.6544324547071376,3.0017317683278533,0.9367673483357576,1.1490397955179832,9,Wednesday,False
ITC,2022-09-29,2022-10-03,rebalance,NIFTY FMCG,-2.6033133078463444,-4411.549999999986,4,54.469647555163384,2.0506605373559843,10.183930300096812,0.9614913355504988,1.0270396693086767,9,Thursday,False
BHARTIARTL,2022-10-03,2022-10-06,rebalance,NIFTY INFRA,-1.836061492500152,-2389.5,3,67.60774564204401,2.3195130202461574,6.375035221189074,1.0,1.4998865891135924,10,Monday,False
NESTLEIND,2022-10-03,2022-10-07,rebalance,NIFTY FMCG,1.7270429654591355,2295.999999999997,4,50.89926564264207,1.9108386923498748,-6.229674796747964,0.9526484751203853,1.1182092700359887,10,Monday,True
CIPLA,2022-10-03,2022-10-07,rebalance,NIFTY PHARMA,-0.0221092195445526,-28.5,4,70.13914579171411,2.453300152491649,2.624229583975346,1.0,1.2157890458978136,10,Monday,False
360ONE,2022-09-29,2022-10-10,rebalance,NIFTY MS FIN SERV,1.2612203158731905,1603.9500000000032,11,51.99072762416931,3.967225116839359,12.496954933008531,0.931125687685146,1.452077850450516,9,Thursday,True
VBL,2022-10-07,2022-10-11,stop,NIFTY FMCG,-7.670371267238519,-10587.969562086204,4,60.138547851808795,3.8382455326927087,-0.3135552339604497,0.9698846646732167,0.9463253108850812,10,Friday,False
BRITANNIA,2022-09-26,2022-10-11,rebalance,NIFTY FMCG,-1.5735973597359676,-1966.799999999997,15,57.13376080410651,2.048494452440232,-4.712201591511944,0.9332265615375138,1.0614900042183306,9,Monday,False
HAL,2022-10-07,2022-10-11,rebalance,NIFTY IND DEFENCE,-3.695572630808619,-4681.349999999981,4,58.26973412613634,3.450045201477394,1.0564917488867565,0.9409716908951797,1.0641642675006493,10,Friday,False
AMBUJACEM,2022-10-10,2022-10-11,rebalance,,-4.295417583468863,-5522.699999999997,1,59.59040547042189,5.194953115409272,25.87890625,0.9099852006616174,1.8788323912940221,10,Monday,False
BDL,2022-10-06,2022-10-12,rebalance,NIFTY IND DEFENCE,-4.482459939367689,-5733.899999999997,6,62.147445877608305,4.066890233247294,-3.2152076977235544,0.9825531914893617,1.497160873913528,10,Thursday,False
UNOMINDA,2022-10-03,2022-10-13,rebalance,NIFTY AUTO,-0.3864126527677869,-750.3499999999921,10,51.788822207875846,3.427556702211318,-6.05818697888949,0.8933129967086778,0.9021040839555856,10,Monday,False
AMBUJACEM,2022-10-12,2022-10-13,rebalance,,-1.7014541497675228,-2072.599999999992,1,53.67329053700236,5.3316709048403315,20.637254901960777,0.8800383041699311,1.7588307813714423,10,Wednesday,False
TIINDIA,2022-09-27,2022-10-14,rebalance,NIFTY AUTO,2.56818093649378,3243.8000000000134,17,54.414316417910484,4.692392854431599,22.49831043027708,0.9297888073295218,1.2925291939285963,9,Tuesday,True
MAXHEALTH,2022-10-13,2022-10-18,rebalance,NIFTY HEALTHCARE,-5.056507048817426,-9048.899999999996,5,59.874150376344296,3.6534217334503705,11.494703805413886,0.9689546172951005,1.0985250802561977,10,Thursday,False
BRITANNIA,2022-10-13,2022-10-18,rebalance,NIFTY FMCG,-0.469005971568992,-621.25,5,52.5608524848839,2.0155095226918593,2.4152553891320316,0.9703107373602707,1.0969204989171157,10,Thursday,False
BAJAJHLDNG,2022-10-03,2022-10-20,rebalance,NIFTY FINSEREXBNK,-0.6116254946405997,-1154.2000000000053,17,54.8603298416043,4.2345106835617905,26.82617993546934,0.910824637650731,1.9158118640499713,10,Monday,False
RVNL,2022-10-11,2022-10-20,rebalance,,-2.9852961096559216,-3922.899999999996,9,62.2297908637416,3.7588441593205117,15.24879614767256,0.8559814169570268,1.7888142405858043,10,Tuesday,False
BEL,2022-10-20,2022-10-21,rebalance,NIFTY IND DEFENCE,-4.120370370370374,-5575.850000000004,1,59.80964333652266,3.1518682769772495,-0.7342143906020504,0.9570225963668587,0.8871851156475544,10,Thursday,False
CGPOWER,2022-10-11,2022-10-24,rebalance,NIFTY ENERGY,1.7665210562406886,2323.649999999984,13,59.98460851633958,4.0025306147772035,-2.4224394390140347,0.9610240733664501,1.2688750335488783,10,Tuesday,True
AMBUJACEM,2022-10-14,2022-10-25,rebalance,,2.241705688950879,2902.5,11,52.465468501240686,5.030183493989698,29.1104787826302,0.873770349090276,1.4607621950343972,10,Friday,True
IDFCFIRSTB,2022-10-11,2022-10-31,rebalance,NIFTY MS FIN SERV,5.649717514124286,7416.0,20,61.25724461311796,3.942466630947128,10.526315789473696,0.9779005524861879,1.0994029844648414,10,Tuesday,True
EICHERMOT,2022-10-31,2022-11-04,stop,NIFTY AUTO,-5.272863422956187,-7309.042908091798,4,69.68576409284891,2.6364317114780946,5.947602714734002,1.0,0.7331234127967308,10,Monday,False
HAL,2022-10-21,2022-11-10,rebalance,NIFTY IND DEFENCE,1.1862149338216943,1539.0,20,51.393432683600324,3.501129523026066,1.471929138986594,0.9191277735271614,0.8266690996835004,10,Friday,True
ITC,2022-10-18,2022-11-14,rebalance,NIFTY FMCG,2.030999465526473,2724.6000000000217,27,59.58132152836357,1.9495889414063918,4.262739779112579,0.9824960616138632,1.070446760674056,10,Tuesday,True
BDL,2022-10-20,2022-11-14,rebalance,NIFTY IND DEFENCE,2.799479166666652,5030.999999999991,25,59.866922762969786,4.091647930446104,5.710442651014924,0.9804255319148937,0.7229760732832509,10,Thursday,True
BEL,2022-10-24,2022-11-14,rebalance,NIFTY IND DEFENCE,1.715811894077568,2299.8999999999887,21,51.941549151991566,3.3189018826622507,-5.914972273567476,0.9286663712893222,0.8901755273518693,10,Monday,True
MAZDOCK,2022-08-22,2022-11-22,stop,NIFTY IND DEFENCE,148.58320591936524,263649.5322886608,92,61.773897709283304,3.961278352997937,26.563769293257522,0.917899185028675,1.7533901409599497,8,Monday,True
COCHINSHIP,2022-09-06,2022-12-07,rebalance,NIFTY IND DEFENCE,67.25183186593533,80597.04999999999,92,70.84483934822647,2.8973027389787376,16.998754669987548,0.9828812220173822,2.315185703516791,9,Tuesday,True
RVNL,2022-11-04,2022-12-09,stop,,46.73805424058739,61361.71371068071,35,78.19524538941106,4.023938633550466,19.033674963396784,1.0,2.0260640182321215,11,Friday,True
INDIANB,2022-10-25,2022-12-09,rebalance,NIFTY PSU BANK,10.269007536286855,21768.350000000028,45,72.58475840006705,3.8240540537691285,11.939080772368783,0.9975363941769316,1.0762274409312445,10,Tuesday,True
HAL,2022-11-14,2022-12-14,rebalance,NIFTY IND DEFENCE,7.766444462292199,11894.100000000006,30,52.52026169766139,3.1541396703257547,4.334718487737321,0.9526396327467482,0.8081415655472431,11,Monday,True
SBIN,2022-11-14,2022-12-16,rebalance,NIFTY PSU BANK,1.6135758943561118,3037.150000000002,32,59.476339992066855,2.44292824065181,4.256626294540977,0.9626350418325075,1.1578813579019305,11,Monday,True
MAZDOCK,2022-11-22,2022-12-16,rebalance,NIFTY IND DEFENCE,-3.968620212275032,-9339.599999999991,24,68.15649708477501,5.477424032009552,81.70203551320918,0.9940366972477064,1.2278519366369993,11,Tuesday,False
BANKINDIA,2022-11-10,2022-12-20,stop,NIFTY PSU BANK,19.420411589668053,25593.241848555324,40,79.86512711642075,4.203573989710287,16.06597434331094,0.9577249339452094,2.2781720073819036,11,Thursday,True
BANKBARODA,2022-10-18,2022-12-21,stop,NIFTY PSU BANK,27.37071110810369,45869.75362473775,64,61.25841171741596,3.6383112531258206,1.106194690265494,0.9928286852589641,0.939424455098929,10,Tuesday,True
UNIONBANK,2022-11-14,2022-12-21,stop,NIFTY PSU BANK,27.043798030029432,41031.066721544914,37,78.13450272685341,3.9948449180598957,20.541480377545952,0.96668349318526,1.811143349995532,11,Monday,True
PNB,2022-12-09,2022-12-21,stop,NIFTY PSU BANK,-5.151393802026627,-12858.12310592468,12,73.08389400666572,3.885521254276314,37.2443487621098,0.9748623853211009,1.4197205470469427,12,Friday,False
NMDC,2022-12-07,2022-12-21,rebalance,NIFTY METAL,-0.8875739644970349,-1778.9999999999832,14,70.99886829900636,2.8072905358297264,106.54205607476635,0.9768786127167629,0.5170673297516625,12,Wednesday,False
BANKINDIA,2022-12-20,2022-12-21,rebalance,NIFTY PSU BANK,-2.140266021765413,-3368.309999999992,1,54.62486868819827,5.502172440908103,68.96980461811724,0.8693366971512667,1.6458497575054263,12,Tuesday,False
GODFRYPHLP,2022-10-11,2022-12-22,rebalance,,20.26970601425855,39321.00000000001,72,68.55332375234156,3.7353222016138243,-2.3255813953488413,0.9562363238512035,1.5782632085316453,10,Tuesday,True
RVNL,2022-12-14,2022-12-22,rebalance,,-10.19380552145459,-16872.94999999999,8,64.32126832867144,5.535542462603862,89.63660834454915,0.9238451935081149,1.5201757854971163,12,Wednesday,False
INDIANB,2022-12-16,2022-12-22,rebalance,NIFTY PSU BANK,-4.647435897435903,-11340.45000000001,6,61.713090587978066,4.028060834783626,14.922737306843281,0.9813035121439806,1.2650288449217648,12,Friday,False
MAHABANK,2022-12-16,2022-12-22,rebalance,,-10.819165378670792,-18746.0,6,68.02073900615122,6.1949471194765,36.42857142857143,0.9417758369723436,2.3890594823375153,12,Friday,False
JINDALSTEL,2022-12-21,2022-12-22,rebalance,NIFTY METAL,-1.415266617969324,-3340.25,1,56.72114949114597,2.760215364712463,20.548387096774178,0.9586834733893557,0.9759496282788839,12,Wednesday,False
IRFC,2022-12-21,2022-12-22,rebalance,NIFTY FINSEREXBNK,-3.2507739938080427,-7685.999999999979,1,53.35811183477102,6.021078392401776,50.55432372505544,0.9060308555399719,2.2274550083927025,12,Wednesday,False
ABCAPITAL,2022-12-21,2022-12-22,rebalance,NIFTY MS FIN SERV,-0.5047106325706596,-1049.25,1,55.221925592691555,3.2452674880571055,31.71247357293869,0.9241293532338307,1.7805306106828662,12,Wednesday,False
VBL,2022-12-09,2022-12-23,stop,NIFTY FMCG,-8.825095683790662,-15581.880167458352,14,73.15926215096385,4.412547841895333,29.741697416974166,1.0,1.5466607382261939,12,Friday,False
HINDZINC,2022-12-21,2022-12-23,stop,NIFTY METAL,-4.080821628741815,-6426.128990693353,2,64.60742096554473,2.0404108143709054,12.2002820874471,0.9174350971769046,1.023679037863863,12,Wednesday,False
JSWSTEEL,2022-12-21,2022-12-23,rebalance,NIFTY METAL,-2.052213699367511,-3233.0,2,56.506179238793074,1.9776979856611345,10.431995337655708,0.9677671420199258,0.8482933672188695,12,Wednesday,False
CUMMINSIND,2022-12-22,2022-12-23,rebalance,,-4.282315622521815,-9873.90000000002,1,54.65217233490855,2.7930144038430913,8.330526552149987,0.952166776099803,1.0757218897146246,12,Thursday,False
PIIND,2022-12-22,2022-12-23,rebalance,,-1.7410321224686889,-3984.500000000012,1,58.70041395263523,2.5473862770519435,7.118191445278321,0.9716312056737589,0.9082979425032328,12,Thursday,False
RECLTD,2022-12-22,2022-12-23,rebalance,NIFTY FINSEREXBNK,-3.3333333333333326,-7687.5,1,58.52358510714605,2.361169489775286,10.444874274661498,0.984251968503937,1.2721505872624261,12,Thursday,False
BRITANNIA,2022-12-22,2022-12-23,rebalance,NIFTY FMCG,-1.3560441312095106,-3096.600000000009,1,57.32619551703911,1.6684849925810503,19.911652949153446,0.9701645863249752,0.947243746603482,12,Thursday,False
AXISBANK,2022-12-22,2022-12-23,rebalance,NIFTY PVT BANK,-1.4082975368386652,-2965.5499999999843,1,54.29559874931879,1.8259461671302146,8.638758612703379,0.9682021584627533,0.7811236635859723,12,Thursday,False
TIINDIA,2022-12-22,2022-12-23,rebalance,NIFTY AUTO,-5.0328975476373605,-7657.0,1,54.67024532775852,4.7273681576833075,-0.41323040672422984,0.9696422357366564,1.6360686696275368,12,Thursday,False
GODREJCP,2022-12-22,2022-12-23,rebalance,NIFTY FMCG,-2.013799293206941,-3141.250000000008,1,54.45930546820233,2.186867177978696,8.368828364029035,0.9204832963288068,0.9088250679482468,12,Thursday,False
NESTLEIND,2022-12-23,2022-12-26,rebalance,NIFTY FMCG,-1.16232863103517,-2597.40000000001,3,52.39590975971882,1.8517094444666211,-3.358793576184882,0.9643609886951524,1.2148176635760857,12,Friday,False
CIPLA,2022-12-23,2022-12-26,rebalance,NIFTY PHARMA,-2.023857391770545,-4530.000000000018,3,53.026743363443195,2.015739204537461,-6.336514487146405,0.9537668314300324,0.9175278291147978,12,Friday,False
APOLLOHOSP,2022-12-23,2022-12-27,rebalance,NIFTY HEALTHCARE,-1.1988979075135742,-2648.4499999999744,4,53.32937265929657,2.3909025199735066,3.8714448236632393,0.9279206357040619,0.9855983867888387,12,Friday,False
VBL,2022-12-26,2022-12-27,rebalance,NIFTY FMCG,-2.494917760118276,-5562.0,1,56.22112941399824,4.917591024238185,24.143985952589997,0.9566831683168316,1.4627919843041022,12,Monday,False
INDIANB,2022-12-26,2022-12-28,rebalance,NIFTY PSU BANK,-3.3864541832669404,-7545.450000000018,2,55.31434055197668,4.913433734510091,16.57226767358928,0.9648785601957017,1.3153766865365637,12,Monday,False
PIIND,2022-12-26,2022-12-28,rebalance,,-0.8685166310168135,-1270.5,2,53.35191437707289,2.570022019724366,7.758229113042425,0.9611584844219996,0.9129502699918648,12,Monday,False
MARICO,2022-12-23,2022-12-29,rebalance,NIFTY FMCG,-0.0290951411114348,-65.09999999999013,6,51.00182525421354,1.8957596813344288,-4.716019642360781,0.9383019383019381,1.0406805227949074,12,Friday,False
BRITANNIA,2022-12-26,2022-12-29,rebalance,NIFTY FMCG,-0.6182362553852849,-919.7000000000062,3,54.8631064222645,1.697962778829866,18.986909205614854,0.9666077543355794,0.9629199485343928,12,Monday,False
