symbol,entry_date,exit_date,entry_price,exit_price,qty,reason,pnl,ret_pct,holding_days
BAJAJFINSV,2024-10-03,2024-10-04,1913.4,1884.55,86,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2481.1000000000117,-1.5077871851155056,1
BAJAJ-AUTO,2024-10-03,2024-10-04,11514.5,11483.5,14,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-434.0,-0.26922575882583066,1
KALYANKJIL,2024-09-27,2024-10-07,706.7,702.2,238,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1071.0,-0.6367624168671315,10
DIXON,2024-10-03,2024-10-07,13619.95,13509.75,12,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1322.4000000000087,-0.8091072287343293,4
COLPAL,2024-10-07,2024-10-10,3695.25,3641.4,44,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2369.399999999996,-1.4572762330018252,3
TORNTPHARM,2024-10-10,2024-10-11,3443.25,3497.05,47,dropped out of top 20 rank (now #21 of 46),2528.6000000000085,1.5624773106803325,1
INFY,2024-10-10,2024-10-15,1878.4,1917.8,87,dropped out of top 20 rank (now #25 of 61),3427.7999999999884,2.097529812606469,5
BAJAJ-AUTO,2024-10-11,2024-10-15,11583.5,11236.5,14,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4858.0,-2.995640350498552,4
ETERNAL,2024-10-10,2024-10-16,275.35,274.25,596,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-655.6000000000136,-0.3994915562012036,6
PGEL,2024-10-15,2024-10-16,614.5,591.3,268,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-6217.600000000012,-3.775427176566326,1
NAUKRI,2024-09-03,2024-10-17,1489.0,1596.0,110,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,11770.0,7.1860308932169215,44
TRENT,2024-10-16,2024-10-17,5203.9,5146.4,31,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1782.5,-1.1049405253751976,1
KALYANKJIL,2024-10-17,2024-10-18,728.05,718.95,224,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2038.3999999999796,-1.2499141542476333,1
SUNPHARMA,2024-10-10,2024-10-22,1887.75,1887.55,86,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-17.20000000000391,-0.010594623228710187,12
BLUESTARCO,2024-10-16,2024-10-22,2012.2,1910.05,81,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-8274.150000000007,-5.076533147798434,6
DIVISLAB,2024-10-22,2024-10-23,5817.95,5727.6,27,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2439.4499999999853,-1.5529525004511768,1
HDFCAMC,2024-10-22,2024-10-24,2166.6,2129.9,74,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2715.7999999999865,-1.6938982737930264,2
MPHASIS,2024-10-28,2024-10-30,2876.7,2871.1,56,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-313.5999999999949,-0.19466750095595842,2
HCLTECH,2024-10-04,2024-10-31,1776.6,1759.5912395806506,92,stop,-1564.8059585801357,-0.9573770358746625,27
TECHM,2024-10-30,2024-10-31,1612.8,1532.0600725027903,100,stop,-8073.992749720969,-5.006195901364685,1
TIINDIA,2024-10-30,2024-11-01,4463.45,4473.9,36,dropped out of top 20 rank (now #21 of 31),376.19999999999345,0.2341238279806035,2
DIVISLAB,2024-10-28,2024-11-05,5814.4,5811.25,27,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-85.04999999999018,-0.05417583929553382,8
NATIONALUM,2024-10-25,2024-11-07,214.3,233.64,754,dropped out of top 20 rank (now #22 of 39),14582.35999999998,9.024731684554354,13
MCX,2024-10-30,2024-11-12,1278.0,1221.0,126,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-7182.0,-4.460093896713612,13
NAM-INDIA,2024-11-08,2024-11-12,703.2,692.0,229,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2564.80000000001,-1.5927189988623525,4
PGEL,2024-11-13,2024-11-18,629.55,624.3,255,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1338.75,-0.8339289969025443,5
HCLTECH,2024-11-18,2024-11-19,1835.0,1820.55,87,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1257.150000000004,-0.7874659400544992,1
BAJAJHLDNG,2024-11-19,2024-11-21,10555.3,10420.95,15,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2015.2499999999782,-1.2728202893333096,2
BSE,2024-11-13,2024-11-26,1497.5,1477.0,107,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2193.5,-1.3689482470784609,13
AMBER,2024-11-11,2024-11-28,6047.75,5992.25,26,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1443.0,-0.9176966640486173,17
BSE,2024-12-02,2024-12-03,1521.5,1504.5,105,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1785.0,-1.1173184357541888,1
TECHM,2024-12-19,2024-12-20,1679.3,1610.2696387175608,96,stop,-6626.914683114155,-4.110662852524216,1
ETERNAL,2024-12-12,2024-12-20,284.9,282.1,565,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1581.9999999999743,-0.9828009828009687,8
CAMS,2024-12-19,2024-12-20,1022.7,990.2,158,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5135.0,-3.1778625207783295,1
INFY,2024-12-19,2024-12-20,1905.0,1881.4,84,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1982.3999999999924,-1.2388451443569481,1
